kind,net,layer,width_mm,start_x_mm,start_y_mm,end_x_mm,end_y_mm,diameter_mm,drill_mm,start_layer,end_layer
segment,CH_LED_2,In3.Cu,0.150000,17.897600,49.281700,18.199300,49.583400,,,,
segment,CH_LED_2,In3.Cu,0.150000,17.897600,49.281700,7.701200,49.281700,,,,
segment,CH_LED_2,In3.Cu,0.150000,18.199300,49.583400,27.318700,49.583400,,,,
segment,CH_LED_2,In3.Cu,0.150000,27.318700,49.583400,27.522600,49.379500,,,,
segment,CH_LED_2,In3.Cu,0.150000,27.522600,49.379500,33.235700,49.379500,,,,
segment,CH_LED_2,In3.Cu,0.150000,33.235700,49.379500,33.394800,49.538600,,,,
segment,CH_LED_2,In3.Cu,0.150000,33.394800,49.538600,34.291300,49.538600,,,,
segment,CH_LED_2,In3.Cu,0.150000,34.291300,49.538600,34.557900,49.272000,,,,
segment,CH_LED_2,In3.Cu,0.150000,34.557900,49.272000,36.399400,49.272000,,,,
segment,CH_LED_2,In3.Cu,0.150000,36.399400,49.272000,36.575400,49.096000,,,,
segment,CH_LED_2,In3.Cu,0.150000,36.575400,49.096000,47.091300,49.096000,,,,
segment,CH_LED_2,In3.Cu,0.150000,47.091300,49.096000,47.638800,48.548500,,,,
segment,CH_LED_2,In3.Cu,0.150000,47.638800,48.548500,50.337700,48.548500,,,,
segment,CH_LED_2,In3.Cu,0.150000,50.337700,48.548500,50.361800,48.572600,,,,
segment,CH_LED_2,In3.Cu,0.150000,50.361800,48.572600,51.506700,48.572600,,,,
segment,CH_LED_2,In3.Cu,0.150000,51.506700,48.572600,51.746200,48.333100,,,,
segment,CH_LED_2,In3.Cu,0.150000,51.746200,48.333100,55.723200,48.333100,,,,
segment,CH_LED_2,In3.Cu,0.150000,55.723200,48.333100,56.172700,48.782600,,,,
segment,CH_LED_2,In3.Cu,0.150000,56.172700,48.782600,56.567600,48.782600,,,,
segment,CH_LED_2,In3.Cu,0.150000,56.567600,48.782600,56.978200,48.372000,,,,
segment,CH_LED_2,In3.Cu,0.150000,56.978200,48.372000,57.775200,48.372000,,,,
segment,CH_LED_2,In3.Cu,0.150000,57.775200,48.372000,57.974600,48.571400,,,,
segment,CH_LED_2,In3.Cu,0.150000,57.974600,48.571400,59.177500,48.571400,,,,
segment,CH_LED_2,In3.Cu,0.150000,59.177500,48.571400,59.352600,48.746500,,,,
segment,CH_LED_2,In3.Cu,0.150000,7.045600,48.626100,7.701200,49.281700,,,,
segment,CH_LED_3,F.Cu,0.150000,4.730000,35.250000,6.005800,35.250000,,,,
segment,CH_LED_3,F.Cu,0.150000,56.370100,48.305900,56.451900,48.224100,,,,
segment,CH_LED_3,F.Cu,0.150000,56.451900,48.224100,59.522100,48.224100,,,,
segment,CH_LED_3,F.Cu,0.150000,59.522100,48.224100,59.829400,48.531400,,,,
segment,CH_LED_3,F.Cu,0.150000,59.675000,51.100000,59.829400,50.945600,,,,
segment,CH_LED_3,F.Cu,0.150000,59.829400,48.531400,59.829400,50.945600,,,,
segment,CH_LED_3,F.Cu,0.150000,6.005800,35.250000,6.172100,35.083700,,,,
segment,CH_LED_3,In1.Cu,0.150000,56.370100,46.533100,56.370100,48.305900,,,,
segment,CH_LED_3,In1.Cu,0.150000,56.370100,46.533100,56.616600,46.286600,,,,
segment,CH_LED_3,In1.Cu,0.150000,56.616600,34.111800,56.616600,46.286600,,,,
segment,CH_LED_3,In3.Cu,0.150000,22.918300,34.512500,23.069200,34.663400,,,,
segment,CH_LED_3,In3.Cu,0.150000,22.918300,34.512500,7.263700,34.512500,,,,
segment,CH_LED_3,In3.Cu,0.150000,23.069200,34.663400,29.667400,34.663400,,,,
segment,CH_LED_3,In3.Cu,0.150000,29.667400,34.663400,31.806200,32.524600,,,,
segment,CH_LED_3,In3.Cu,0.150000,31.806200,32.524600,55.029400,32.524600,,,,
segment,CH_LED_3,In3.Cu,0.150000,55.029400,32.524600,56.616600,34.111800,,,,
segment,CH_LED_3,In3.Cu,0.150000,6.172100,35.083700,6.692500,35.083700,,,,
segment,CH_LED_3,In3.Cu,0.150000,6.692500,35.083700,7.263700,34.512500,,,,
segment,CH_LED_4,F.Cu,0.150000,3.703100,34.650000,3.803300,34.650000,,,,
segment,CH_LED_4,F.Cu,0.150000,3.803300,34.650000,3.903300,34.750000,,,,
segment,CH_LED_4,F.Cu,0.150000,3.903300,34.750000,4.730000,34.750000,,,,
segment,CH_LED_4,F.Cu,0.150000,59.391700,52.564900,60.325000,51.631600,,,,
segment,CH_LED_4,F.Cu,0.150000,60.325000,51.100000,60.325000,51.631600,,,,
segment,CH_LED_4,In1.Cu,0.150000,3.703100,34.650000,4.825100,35.772000,,,,
segment,CH_LED_4,In1.Cu,0.150000,4.825100,35.772000,4.825100,40.111200,,,,
segment,CH_LED_4,In1.Cu,0.150000,4.825100,40.111200,5.857600,41.143700,,,,
segment,CH_LED_4,In1.Cu,0.150000,5.857600,41.143700,5.857600,52.182500,,,,
segment,CH_LED_4,In1.Cu,0.150000,5.857600,52.182500,6.010000,52.334900,,,,
segment,CH_LED_4,In3.Cu,0.150000,35.723600,52.877200,36.023800,52.577000,,,,
segment,CH_LED_4,In3.Cu,0.150000,35.723600,52.877200,6.552300,52.877200,,,,
segment,CH_LED_4,In3.Cu,0.150000,36.023800,52.577000,48.221500,52.577000,,,,
segment,CH_LED_4,In3.Cu,0.150000,48.221500,52.577000,48.928400,53.283900,,,,
segment,CH_LED_4,In3.Cu,0.150000,48.928400,53.283900,58.672700,53.283900,,,,
segment,CH_LED_4,In3.Cu,0.150000,58.672700,53.283900,59.391700,52.564900,,,,
segment,CH_LED_4,In3.Cu,0.150000,6.010000,52.334900,6.552300,52.877200,,,,
segment,CH_LED_5,F.Cu,0.150000,4.730000,34.250000,6.133400,34.250000,,,,
segment,CH_LED_5,F.Cu,0.150000,6.133400,34.250000,6.163000,34.220400,,,,
segment,CH_LED_5,F.Cu,0.150000,60.975000,49.891700,60.975000,51.100000,,,,
segment,CH_LED_5,F.Cu,0.150000,60.975000,49.891700,62.563400,48.303300,,,,
segment,CH_LED_5,F.Cu,0.150000,62.563400,48.303300,63.393900,48.303300,,,,
segment,CH_LED_5,F.Cu,0.150000,63.393900,48.303300,63.449200,48.248000,,,,
segment,CH_LED_5,In1.Cu,0.150000,6.163000,34.220400,7.298100,35.355500,,,,
segment,CH_LED_5,In1.Cu,0.150000,7.298100,35.355500,7.298100,39.472200,,,,
segment,CH_LED_5,In1.Cu,0.150000,7.298100,39.472200,8.195200,40.369300,,,,
segment,CH_LED_5,In1.Cu,0.150000,8.195200,40.369300,8.195200,48.344800,,,,
segment,CH_LED_5,In3.Cu,0.150000,19.461700,48.344800,20.096900,48.980000,,,,
segment,CH_LED_5,In3.Cu,0.150000,19.461700,48.344800,8.195200,48.344800,,,,
segment,CH_LED_5,In3.Cu,0.150000,20.096900,48.980000,27.068700,48.980000,,,,
segment,CH_LED_5,In3.Cu,0.150000,27.068700,48.980000,27.288500,48.760200,,,,
segment,CH_LED_5,In3.Cu,0.150000,27.288500,48.760200,33.469800,48.760200,,,,
segment,CH_LED_5,In3.Cu,0.150000,33.469800,48.760200,33.644800,48.935200,,,,
segment,CH_LED_5,In3.Cu,0.150000,33.644800,48.935200,34.041300,48.935200,,,,
segment,CH_LED_5,In3.Cu,0.150000,34.041300,48.935200,34.307900,48.668600,,,,
segment,CH_LED_5,In3.Cu,0.150000,34.307900,48.668600,36.149400,48.668600,,,,
segment,CH_LED_5,In3.Cu,0.150000,36.149400,48.668600,36.325400,48.492600,,,,
segment,CH_LED_5,In3.Cu,0.150000,36.325400,48.492600,46.841200,48.492600,,,,
segment,CH_LED_5,In3.Cu,0.150000,46.841200,48.492600,47.388700,47.945100,,,,
segment,CH_LED_5,In3.Cu,0.150000,47.388700,47.945100,50.587700,47.945100,,,,
segment,CH_LED_5,In3.Cu,0.150000,50.587700,47.945100,50.611800,47.969200,,,,
segment,CH_LED_5,In3.Cu,0.150000,50.611800,47.969200,51.256700,47.969200,,,,
segment,CH_LED_5,In3.Cu,0.150000,51.256700,47.969200,51.518700,47.707200,,,,
segment,CH_LED_5,In3.Cu,0.150000,51.518700,47.707200,55.867800,47.707200,,,,
segment,CH_LED_5,In3.Cu,0.150000,55.867800,47.707200,56.072400,47.502600,,,,
segment,CH_LED_5,In3.Cu,0.150000,56.072400,47.502600,56.735300,47.502600,,,,
segment,CH_LED_5,In3.Cu,0.150000,56.735300,47.502600,56.934700,47.702000,,,,
segment,CH_LED_5,In3.Cu,0.150000,56.934700,47.702000,57.958600,47.702000,,,,
segment,CH_LED_5,In3.Cu,0.150000,57.958600,47.702000,58.224600,47.968000,,,,
segment,CH_LED_5,In3.Cu,0.150000,58.224600,47.968000,61.742900,47.968000,,,,
segment,CH_LED_5,In3.Cu,0.150000,61.742900,47.968000,62.361100,47.349800,,,,
segment,CH_LED_5,In3.Cu,0.150000,62.361100,47.349800,63.157300,47.349800,,,,
segment,CH_LED_5,In3.Cu,0.150000,63.157300,47.349800,63.449200,47.641700,,,,
segment,CH_LED_5,In3.Cu,0.150000,63.449200,47.641700,63.449200,48.248000,,,,
segment,CH_LED_6,F.Cu,0.150000,3.237000,33.846300,3.807000,33.846300,,,,
segment,CH_LED_6,F.Cu,0.150000,3.807000,33.846300,3.903300,33.750000,,,,
segment,CH_LED_6,F.Cu,0.150000,3.903300,33.750000,4.730000,33.750000,,,,
segment,CH_LED_6,F.Cu,0.150000,61.625000,51.100000,61.693300,51.031700,,,,
segment,CH_LED_6,F.Cu,0.150000,61.693300,50.059400,61.693300,51.031700,,,,
segment,CH_LED_6,In1.Cu,0.150000,3.149000,33.934300,3.149000,49.107000,,,,
segment,CH_LED_6,In1.Cu,0.150000,3.149000,33.934300,3.237000,33.846300,,,,
segment,CH_LED_6,In1.Cu,0.150000,3.149000,49.107000,3.566000,49.524000,,,,
segment,CH_LED_6,In3.Cu,0.150000,15.773700,50.127400,16.280900,50.634600,,,,
segment,CH_LED_6,In3.Cu,0.150000,15.773700,50.127400,4.169400,50.127400,,,,
segment,CH_LED_6,In3.Cu,0.150000,16.280900,50.634600,28.579800,50.634600,,,,
segment,CH_LED_6,In3.Cu,0.150000,28.579800,50.634600,28.739700,50.474700,,,,
segment,CH_LED_6,In3.Cu,0.150000,28.739700,50.474700,31.833900,50.474700,,,,
segment,CH_LED_6,In3.Cu,0.150000,3.566000,49.524000,4.169400,50.127400,,,,
segment,CH_LED_6,In3.Cu,0.150000,31.833900,50.474700,31.967600,50.608400,,,,
segment,CH_LED_6,In3.Cu,0.150000,31.967600,50.608400,35.642200,50.608400,,,,
segment,CH_LED_6,In3.Cu,0.150000,35.642200,50.608400,35.988400,50.954600,,,,
segment,CH_LED_6,In3.Cu,0.150000,35.988400,50.954600,39.196500,50.954600,,,,
segment,CH_LED_6,In3.Cu,0.150000,39.196500,50.954600,39.617600,51.375700,,,,
segment,CH_LED_6,In3.Cu,0.150000,39.617600,51.375700,54.288500,51.375700,,,,
segment,CH_LED_6,In3.Cu,0.150000,54.288500,51.375700,55.170800,50.493400,,,,
segment,CH_LED_6,In3.Cu,0.150000,55.170800,50.493400,55.721400,50.493400,,,,
segment,CH_LED_6,In3.Cu,0.150000,55.721400,50.493400,55.906400,50.308400,,,,
segment,CH_LED_6,In3.Cu,0.150000,55.906400,50.308400,61.444300,50.308400,,,,
segment,CH_LED_6,In3.Cu,0.150000,61.444300,50.308400,61.693300,50.059400,,,,
segment,CH_LED_7,F.Cu,0.150000,4.730000,33.250000,5.595500,33.250000,,,,
segment,CH_LED_7,F.Cu,0.150000,5.595500,33.250000,6.089200,33.743700,,,,
segment,CH_LED_7,F.Cu,0.150000,6.089200,33.743700,6.458200,33.743700,,,,
segment,CH_LED_7,F.Cu,0.150000,6.458200,33.743700,6.880300,34.165800,,,,
segment,CH_LED_7,F.Cu,0.150000,61.700700,52.251900,62.275000,51.677600,,,,
segment,CH_LED_7,F.Cu,0.150000,62.275000,51.100000,62.275000,51.677600,,,,
segment,CH_LED_7,In1.Cu,0.150000,6.880300,34.165800,8.671900,35.957400,,,,
segment,CH_LED_7,In1.Cu,0.150000,8.454000,48.873900,8.454000,52.325900,,,,
segment,CH_LED_7,In1.Cu,0.150000,8.454000,48.873900,8.671900,48.656000,,,,
segment,CH_LED_7,In1.Cu,0.150000,8.671900,35.957400,8.671900,48.656000,,,,
segment,CH_LED_7,In3.Cu,0.150000,35.660800,52.513300,35.898800,52.275300,,,,
segment,CH_LED_7,In3.Cu,0.150000,35.660800,52.513300,8.641400,52.513300,,,,
segment,CH_LED_7,In3.Cu,0.150000,35.898800,52.275300,37.019700,52.275300,,,,
segment,CH_LED_7,In3.Cu,0.150000,37.019700,52.275300,37.737000,51.558000,,,,
segment,CH_LED_7,In3.Cu,0.150000,37.737000,51.558000,38.946500,51.558000,,,,
segment,CH_LED_7,In3.Cu,0.150000,38.946500,51.558000,39.413000,52.024500,,,,
segment,CH_LED_7,In3.Cu,0.150000,39.413000,52.024500,39.413000,52.024600,,,,
segment,CH_LED_7,In3.Cu,0.150000,39.413000,52.024600,49.532900,52.024600,,,,
segment,CH_LED_7,In3.Cu,0.150000,49.532900,52.024600,50.177300,52.669000,,,,
segment,CH_LED_7,In3.Cu,0.150000,50.177300,52.669000,54.275300,52.669000,,,,
segment,CH_LED_7,In3.Cu,0.150000,54.275300,52.669000,55.545800,51.398500,,,,
segment,CH_LED_7,In3.Cu,0.150000,55.545800,51.398500,56.096400,51.398500,,,,
segment,CH_LED_7,In3.Cu,0.150000,56.096400,51.398500,56.281000,51.213900,,,,
segment,CH_LED_7,In3.Cu,0.150000,56.281000,51.213900,60.662700,51.213900,,,,
segment,CH_LED_7,In3.Cu,0.150000,60.662700,51.213900,61.700700,52.251900,,,,
segment,CH_LED_7,In3.Cu,0.150000,8.454000,52.325900,8.641400,52.513300,,,,
segment,CH_LED_8,F.Cu,0.150000,4.730000,32.750000,5.911600,32.750000,,,,
segment,CH_LED_8,F.Cu,0.150000,5.911600,32.750000,6.296100,33.134500,,,,
segment,CH_LED_8,F.Cu,0.150000,62.911000,50.064200,62.925000,50.078200,,,,
segment,CH_LED_8,F.Cu,0.150000,62.925000,50.078200,62.925000,51.100000,,,,
segment,CH_LED_8,In1.Cu,0.150000,6.296100,33.134500,6.523200,33.134500,,,,
segment,CH_LED_8,In1.Cu,0.150000,6.523200,33.134500,9.050600,35.661900,,,,
segment,CH_LED_8,In1.Cu,0.150000,9.050600,35.661900,9.050600,50.684400,,,,
segment,CH_LED_8,In3.Cu,0.150000,28.704800,50.936300,28.864700,50.776400,,,,
segment,CH_LED_8,In3.Cu,0.150000,28.704800,50.936300,9.302500,50.936300,,,,
segment,CH_LED_8,In3.Cu,0.150000,28.864700,50.776400,31.708900,50.776400,,,,
segment,CH_LED_8,In3.Cu,0.150000,31.708900,50.776400,31.842600,50.910100,,,,
segment,CH_LED_8,In3.Cu,0.150000,31.842600,50.910100,35.517200,50.910100,,,,
segment,CH_LED_8,In3.Cu,0.150000,35.517200,50.910100,35.863400,51.256300,,,,
segment,CH_LED_8,In3.Cu,0.150000,35.863400,51.256300,39.071500,51.256300,,,,
segment,CH_LED_8,In3.Cu,0.150000,39.071500,51.256300,39.492600,51.677400,,,,
segment,CH_LED_8,In3.Cu,0.150000,39.492600,51.677400,54.413500,51.677400,,,,
segment,CH_LED_8,In3.Cu,0.150000,54.413500,51.677400,55.295800,50.795100,,,,
segment,CH_LED_8,In3.Cu,0.150000,55.295800,50.795100,55.846400,50.795100,,,,
segment,CH_LED_8,In3.Cu,0.150000,55.846400,50.795100,56.031400,50.610100,,,,
segment,CH_LED_8,In3.Cu,0.150000,56.031400,50.610100,62.365100,50.610100,,,,
segment,CH_LED_8,In3.Cu,0.150000,62.365100,50.610100,62.911000,50.064200,,,,
segment,CH_LED_8,In3.Cu,0.150000,9.050600,50.684400,9.302500,50.936300,,,,
segment,CH_LED_9,F.Cu,0.150000,3.725200,32.150000,3.803300,32.150000,,,,
segment,CH_LED_9,F.Cu,0.150000,3.803300,32.150000,3.903300,32.250000,,,,
segment,CH_LED_9,F.Cu,0.150000,3.903300,32.250000,4.730000,32.250000,,,,
segment,CH_LED_9,F.Cu,0.150000,63.575000,44.900000,63.744000,45.069000,,,,
segment,CH_LED_9,F.Cu,0.150000,63.744000,45.069000,63.744000,46.342200,,,,
segment,CH_LED_9,In1.Cu,0.150000,23.118000,34.038100,23.118000,45.890800,,,,
segment,CH_LED_9,In1.Cu,0.150000,23.118000,45.890800,25.045000,47.817800,,,,
segment,CH_LED_9,In3.Cu,0.150000,23.118000,34.038100,7.937000,34.038100,,,,
segment,CH_LED_9,In3.Cu,0.150000,25.045000,47.817800,25.615800,47.247000,,,,
segment,CH_LED_9,In3.Cu,0.150000,25.615800,47.247000,33.976600,47.247000,,,,
segment,CH_LED_9,In3.Cu,0.150000,3.725200,32.150000,6.048900,32.150000,,,,
segment,CH_LED_9,In3.Cu,0.150000,33.976600,47.247000,34.139400,47.084200,,,,
segment,CH_LED_9,In3.Cu,0.150000,34.139400,47.084200,40.417300,47.084200,,,,
segment,CH_LED_9,In3.Cu,0.150000,40.417300,47.084200,40.772600,47.439500,,,,
segment,CH_LED_9,In3.Cu,0.150000,40.772600,47.439500,44.196700,47.439500,,,,
segment,CH_LED_9,In3.Cu,0.150000,44.196700,47.439500,44.535900,47.100300,,,,
segment,CH_LED_9,In3.Cu,0.150000,44.535900,47.100300,47.922000,47.100300,,,,
segment,CH_LED_9,In3.Cu,0.150000,47.922000,47.100300,48.088300,47.266600,,,,
segment,CH_LED_9,In3.Cu,0.150000,48.088300,47.266600,50.184300,47.266600,,,,
segment,CH_LED_9,In3.Cu,0.150000,50.184300,47.266600,50.736800,46.714100,,,,
segment,CH_LED_9,In3.Cu,0.150000,50.736800,46.714100,51.131700,46.714100,,,,
segment,CH_LED_9,In3.Cu,0.150000,51.131700,46.714100,51.322100,46.904500,,,,
segment,CH_LED_9,In3.Cu,0.150000,51.322100,46.904500,55.817100,46.904500,,,,
segment,CH_LED_9,In3.Cu,0.150000,55.817100,46.904500,55.888900,46.832700,,,,
segment,CH_LED_9,In3.Cu,0.150000,55.888900,46.832700,56.918800,46.832700,,,,
segment,CH_LED_9,In3.Cu,0.150000,56.918800,46.832700,57.184700,47.098600,,,,
segment,CH_LED_9,In3.Cu,0.150000,57.184700,47.098600,58.208600,47.098600,,,,
segment,CH_LED_9,In3.Cu,0.150000,58.208600,47.098600,58.474600,47.364600,,,,
segment,CH_LED_9,In3.Cu,0.150000,58.474600,47.364600,61.333400,47.364600,,,,
segment,CH_LED_9,In3.Cu,0.150000,6.048900,32.150000,7.937000,34.038100,,,,
segment,CH_LED_9,In3.Cu,0.150000,61.333400,47.364600,62.101600,46.596400,,,,
segment,CH_LED_9,In3.Cu,0.150000,62.101600,46.596400,63.489800,46.596400,,,,
segment,CH_LED_9,In3.Cu,0.150000,63.489800,46.596400,63.744000,46.342200,,,,
segment,E73_SWDCLK,F.Cu,0.150000,65.500000,63.470000,66.599999,63.000000,,,,
segment,E73_SWDCLK,F.Cu,0.150000,66.599999,63.000000,66.800000,62.800000,,,,
segment,E73_SWDCLK,F.Cu,0.150000,66.800000,56.000000,66.800000,62.800000,,,,
segment,E73_SWDCLK,F.Cu,0.150000,66.800000,56.000000,67.000000,55.800000,,,,
segment,E73_SWDCLK,F.Cu,0.150000,67.000000,55.800000,75.400000,55.800000,,,,
segment,E73_SWDCLK,F.Cu,0.150000,75.400000,55.800000,77.400000,53.800000,,,,
segment,E73_SWDCLK,F.Cu,0.150000,77.400000,53.800000,79.600000,53.800000,,,,
segment,E73_SWDCLK,F.Cu,0.150000,79.600000,53.800000,80.400000,54.600000,,,,
segment,E73_SWDCLK,F.Cu,0.150000,80.400000,54.600000,80.400000,63.400000,,,,
segment,E73_SWDCLK,F.Cu,0.150000,80.400000,63.400000,81.000000,64.000000,,,,
segment,E73_SWDCLK,F.Cu,0.150000,81.000000,64.000000,89.200000,64.000000,,,,
segment,E73_SWDCLK,F.Cu,0.150000,89.200000,64.000000,96.000000,57.200000,,,,
segment,E73_SWDCLK,F.Cu,0.150000,96.000000,50.200000,96.000000,57.200000,,,,
segment,E73_SWDCLK,F.Cu,0.150000,96.000000,50.200000,99.000000,47.200000,,,,
segment,E73_SWDCLK,F.Cu,0.150000,98.000000,36.500000,98.400000,37.800000,,,,
segment,E73_SWDCLK,F.Cu,0.150000,98.400000,37.800000,99.000000,38.400000,,,,
segment,E73_SWDCLK,F.Cu,0.150000,99.000000,38.400000,99.000000,47.200000,,,,
segment,E73_SWDIO,F.Cu,0.150000,64.096200,61.330500,64.965700,62.200000,,,,
segment,E73_SWDIO,F.Cu,0.150000,64.965700,62.200000,65.500000,62.200000,,,,
segment,E73_SWDIO,F.Cu,0.150000,97.158500,47.103300,97.396700,47.103300,,,,
segment,E73_SWDIO,F.Cu,0.150000,97.396700,47.103300,98.000000,46.500000,,,,
segment,E73_SWDIO,In3.Cu,0.150000,64.096200,61.330500,66.823500,58.603200,,,,
segment,E73_SWDIO,In3.Cu,0.150000,66.823500,58.603200,85.658600,58.603200,,,,
segment,E73_SWDIO,In3.Cu,0.150000,85.658600,58.603200,97.158500,47.103300,,,,
segment,EXT_5V_EN,B.Cu,0.150000,42.831200,30.910200,43.200000,31.279000,,,,
segment,EXT_5V_EN,B.Cu,0.150000,43.200000,31.279000,43.200000,32.550000,,,,
segment,EXT_5V_EN,F.Cu,0.150000,42.000000,44.450000,42.000000,45.507600,,,,
segment,EXT_5V_EN,F.Cu,0.150000,42.000000,45.507600,42.194700,45.702300,,,,
segment,EXT_5V_EN,In1.Cu,0.150000,42.194700,45.702300,42.402700,45.494300,,,,
segment,EXT_5V_EN,In1.Cu,0.150000,42.402700,31.338700,42.402700,45.494300,,,,
segment,EXT_5V_EN,In1.Cu,0.150000,42.402700,31.338700,42.831200,30.910200,,,,
segment,EXT_ADC1,B.Cu,0.150000,46.400000,31.769700,46.400000,32.550000,,,,
segment,EXT_ADC1,B.Cu,0.150000,46.400000,31.769700,47.287700,30.882000,,,,
segment,EXT_ADC1,B.Cu,0.150000,47.287700,30.882000,47.530500,30.882000,,,,
segment,EXT_ADC1,B.Cu,0.150000,50.181500,41.290400,50.500700,41.609600,,,,
segment,EXT_ADC1,B.Cu,0.150000,50.440900,42.735700,50.440900,46.020700,,,,
segment,EXT_ADC1,B.Cu,0.150000,50.440900,42.735700,50.500700,42.675900,,,,
segment,EXT_ADC1,B.Cu,0.150000,50.440900,46.020700,50.560600,46.140400,,,,
segment,EXT_ADC1,B.Cu,0.150000,50.500700,41.609600,50.500700,42.675900,,,,
segment,EXT_ADC1,F.Cu,0.150000,44.500000,44.450000,44.500000,45.937100,,,,
segment,EXT_ADC1,F.Cu,0.150000,44.500000,45.937100,44.693600,46.130700,,,,
segment,EXT_ADC1,In1.Cu,0.150000,47.530500,30.882000,49.827200,33.178700,,,,
segment,EXT_ADC1,In1.Cu,0.150000,49.827200,33.178700,49.827200,40.936100,,,,
segment,EXT_ADC1,In1.Cu,0.150000,49.827200,40.936100,50.181500,41.290400,,,,
segment,EXT_ADC1,In3.Cu,0.150000,44.693600,46.130700,44.760500,46.063800,,,,
segment,EXT_ADC1,In3.Cu,0.150000,44.760500,46.063800,50.484000,46.063800,,,,
segment,EXT_ADC1,In3.Cu,0.150000,50.484000,46.063800,50.560600,46.140400,,,,
segment,EXT_ADC2,B.Cu,0.150000,45.600000,32.550000,45.600000,34.506700,,,,
segment,EXT_ADC2,B.Cu,0.150000,45.600000,34.506700,45.738200,34.644900,,,,
segment,EXT_ADC2,F.Cu,0.150000,44.000000,43.423300,44.000000,44.450000,,,,
segment,EXT_ADC2,F.Cu,0.150000,44.000000,43.423300,44.983900,42.439400,,,,
segment,EXT_ADC2,F.Cu,0.150000,44.983900,41.319000,44.983900,42.439400,,,,
segment,EXT_ADC2,F.Cu,0.150000,44.983900,41.319000,46.650200,39.652700,,,,
segment,EXT_ADC2,In1.Cu,0.150000,45.738200,34.644900,45.738200,38.740700,,,,
segment,EXT_ADC2,In1.Cu,0.150000,45.738200,38.740700,46.650200,39.652700,,,,
segment,FB_3V3_OR_IO,F.Cu,0.150000,11.528000,40.325000,12.569600,41.366600,,,,
segment,FB_3V3_OR_IO,F.Cu,0.150000,11.528000,40.325000,4.805000,40.325000,,,,
segment,FB_3V3_OR_IO,F.Cu,0.150000,12.569600,41.366600,19.166600,41.366600,,,,
segment,FB_3V3_OR_IO,F.Cu,0.150000,19.166600,41.366600,20.800000,43.000000,,,,
segment,FB_3V3_OR_IO,F.Cu,0.150000,4.730000,40.250000,4.805000,40.325000,,,,
segment,FOG_A_12V_BASE,F.Cu,0.150000,22.498500,53.596700,22.498500,56.298500,,,,
segment,FOG_A_12V_BASE,F.Cu,0.150000,22.498500,53.596700,22.806000,53.289200,,,,
segment,FOG_A_12V_BASE,F.Cu,0.150000,22.498500,56.298500,23.200000,57.000000,,,,
segment,FOG_A_12V_BASE,F.Cu,0.150000,22.806000,53.289200,24.800000,53.289200,,,,
segment,FOG_A_12V_BASE,F.Cu,0.150000,24.800000,53.289200,24.800000,54.000000,,,,
segment,FOG_A_12V_BASE,F.Cu,0.150000,24.800000,53.289200,25.950000,52.139200,,,,
segment,FOG_A_12V_BASE,F.Cu,0.150000,25.950000,51.100000,25.950000,52.139200,,,,
segment,FOG_A_FILTERED,F.Cu,0.150000,20.000000,51.650000,21.650000,50.000000,,,,
segment,FOG_A_FILTERED,F.Cu,0.150000,21.650000,50.000000,24.050000,50.000000,,,,
segment,FOG_A_FILTERED,F.Cu,0.150000,24.050000,50.000000,26.846500,50.000000,,,,
segment,FOG_A_FILTERED,F.Cu,0.150000,26.200000,54.000000,27.000000,53.200000,,,,
segment,FOG_A_FILTERED,F.Cu,0.150000,26.846500,50.000000,27.469800,50.623300,,,,
segment,FOG_A_FILTERED,F.Cu,0.150000,27.000000,53.200000,30.000000,53.200000,,,,
segment,FOG_A_FILTERED,F.Cu,0.150000,27.469800,50.623300,30.000000,50.623300,,,,
segment,FOG_A_FILTERED,F.Cu,0.150000,30.000000,50.623300,30.000000,51.300000,,,,
segment,FOG_A_FILTERED,F.Cu,0.150000,30.000000,51.300000,30.000000,53.200000,,,,
segment,FOG_A_FILTERED,F.Cu,0.150000,30.000000,53.200000,30.800000,54.000000,,,,
segment,FOG_A_FILTERED,F.Cu,0.150000,30.800000,54.000000,30.800000,57.000000,,,,
segment,FOG_A_SW_IN,B.Cu,0.150000,44.682000,34.893900,44.809700,34.766200,,,,
segment,FOG_A_SW_IN,B.Cu,0.150000,44.800000,32.550000,44.809700,32.559700,,,,
segment,FOG_A_SW_IN,B.Cu,0.150000,44.809700,32.559700,44.809700,34.766200,,,,
segment,FOG_A_SW_IN,F.Cu,0.150000,23.200000,54.000000,24.317300,55.117300,,,,
segment,FOG_A_SW_IN,F.Cu,0.150000,24.317300,55.117300,28.362100,55.117300,,,,
segment,FOG_A_SW_IN,F.Cu,0.150000,28.362100,55.117300,28.550100,54.929300,,,,
segment,FOG_A_SW_IN,F.Cu,0.150000,28.550100,54.929300,28.702600,55.081800,,,,
segment,FOG_A_SW_IN,F.Cu,0.150000,28.550100,54.929300,29.200000,54.279400,,,,
segment,FOG_A_SW_IN,F.Cu,0.150000,29.200000,54.000000,29.200000,54.279400,,,,
segment,FOG_A_SW_IN,In1.Cu,0.150000,28.702600,40.026900,28.702600,55.081800,,,,
segment,FOG_A_SW_IN,In1.Cu,0.150000,28.702600,40.026900,32.892900,35.836600,,,,
segment,FOG_A_SW_IN,In3.Cu,0.150000,32.892900,35.836600,33.141900,36.085600,,,,
